reference_directional_segment_id,scope,travel_direction,signal_relative_direction,bin_count,starts_at_one,contiguous_index_from_reference,distance_ordered_from_reference,first_bin_start_zero,all_bin_ends_gt_starts,segment_length_ft,last_bin_end_ft_from_reference,length_difference_ft,travel_order_index_ok,qa_status
rds_oseg_rge_rc_0130222_sgn_signal_002523_rc_0130222_sgn_signal_001535_rc_0130222_signal_002523_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,24,TRUE,TRUE,TRUE,TRUE,TRUE,1165.787,1165.787,0.0,TRUE,pass
rds_oseg_rge_rc_0130222_sgn_signal_002523_rc_0130222_sgn_signal_001535_rc_0130222_signal_002523_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,24,TRUE,TRUE,TRUE,TRUE,TRUE,1165.787,1165.787,0.0,TRUE,pass
rds_oseg_rge_rc_0130244_rn_290002_60_99776_94_sgn_signal_003476_rc_0130244_signal_003476_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1352.875,1352.875,0.0,TRUE,pass
rds_oseg_rge_rc_0130244_rn_290002_60_99776_94_sgn_signal_003476_rc_0130244_signal_003476_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1352.875,1352.875,0.0,TRUE,pass
rds_oseg_rge_rc_0130244_sgn_signal_003154_rc_0130244_sgn_signal_003618_rc_0130244_signal_003618_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,37,TRUE,TRUE,TRUE,TRUE,TRUE,1809.856,1809.856,0.0,TRUE,pass
rds_oseg_rge_rc_0130244_sgn_signal_003154_rc_0130244_sgn_signal_003618_rc_0130244_signal_003618_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,37,TRUE,TRUE,TRUE,TRUE,TRUE,1809.856,1809.856,0.0,TRUE,pass
rds_oseg_rge_rc_0130244_sgn_signal_003246_rc_0130244_sgn_signal_003389_rc_0130244_signal_003389_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,22,TRUE,TRUE,TRUE,TRUE,TRUE,1088.555,1088.555,0.0,TRUE,pass
rds_oseg_rge_rc_0130244_sgn_signal_003389_rc_0130244_sgn_signal_003154_rc_0130244_signal_003389_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,23,TRUE,TRUE,TRUE,TRUE,TRUE,1105.421,1105.421,0.0,TRUE,pass
rds_oseg_rge_rc_0130244_sgn_signal_003429_rc_0130244_sgn_signal_003246_rc_0130244_signal_003429_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,721.55,721.55,0.0,TRUE,pass
rds_oseg_rge_rc_0130244_sgn_signal_003476_rc_0130244_sgn_signal_003429_rc_0130244_signal_003429_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,8,TRUE,TRUE,TRUE,TRUE,TRUE,359.464,359.464,0.0,TRUE,pass
rds_oseg_rge_rc_0130244_sgn_signal_003476_rc_0130244_sgn_signal_003429_rc_0130244_signal_003476_02_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,8,TRUE,TRUE,TRUE,TRUE,TRUE,359.464,359.464,0.0,TRUE,pass
rds_oseg_rge_rc_0130244_sgn_signal_003618_rc_0130244_sgn_signal_003379_rc_0130244_signal_003618_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,79.244,79.244,0.0,TRUE,pass
rds_oseg_rge_rc_0130294_rn_237357_83_72963_68_sgn_signal_002427_rc_0130294_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,3,TRUE,TRUE,TRUE,TRUE,TRUE,100.814,100.814,0.0,TRUE,pass
rds_oseg_rge_rc_0130294_rn_237357_83_72963_68_sgn_signal_002427_rc_0130294_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,3,TRUE,TRUE,TRUE,TRUE,TRUE,100.814,100.814,0.0,TRUE,pass
rds_oseg_rge_rc_0130294_sgn_signal_002427_rc_0130294_rn_237150_56_73091_45_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,14,TRUE,TRUE,TRUE,TRUE,TRUE,698.988,698.988,0.0,TRUE,pass
rds_oseg_rge_rc_0130294_sgn_signal_002427_rc_0130294_rn_237150_56_73091_45_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,14,TRUE,TRUE,TRUE,TRUE,TRUE,698.988,698.988,0.0,TRUE,pass
rds_oseg_rge_rc_0130300_sgn_signal_001879_rc_0130300_rn_200493_12_145020_05_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,478,TRUE,TRUE,TRUE,TRUE,TRUE,23857.428,23857.428,0.0,TRUE,pass
rds_oseg_rge_rc_0130300_sgn_signal_001879_rc_0130300_rn_200493_12_145020_05_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,478,TRUE,TRUE,TRUE,TRUE,TRUE,23857.428,23857.428,0.0,TRUE,pass
rds_oseg_rge_rc_0130312_sgn_signal_000250_rc_0130312_sgn_signal_000272_rc_0130312_signal_000272_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,22,TRUE,TRUE,TRUE,TRUE,TRUE,1085.874,1085.874,0.0,TRUE,pass
rds_oseg_rge_rc_0130312_sgn_signal_000272_rc_0130312_rn_184908_67_152231_26_signal_000272_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,3,TRUE,TRUE,TRUE,TRUE,TRUE,128.054,128.054,0.0,TRUE,pass
rds_oseg_rge_rc_0130318_sgn_signal_001786_rc_0130318_rn_113400_33_111994_17_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,55,TRUE,TRUE,TRUE,TRUE,TRUE,2721.656,2721.656,0.0,TRUE,pass
rds_oseg_rge_rc_0130318_sgn_signal_001786_rc_0130318_rn_113400_33_111994_17_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,55,TRUE,TRUE,TRUE,TRUE,TRUE,2721.656,2721.656,0.0,TRUE,pass
rds_oseg_rge_rc_0130420_rn_180100_86_249407_34_sgn_signal_002280_rc_0130420_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,198,TRUE,TRUE,TRUE,TRUE,TRUE,9881.331,9881.331,0.0,TRUE,pass
rds_oseg_rge_rc_0130420_rn_180100_86_249407_34_sgn_signal_002280_rc_0130420_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,198,TRUE,TRUE,TRUE,TRUE,TRUE,9881.331,9881.331,0.0,TRUE,pass
rds_oseg_rge_rc_0130433_sgn_signal_003315_rc_0130433_sgn_signal_003625_rc_0130433_signal_003625_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,63.327,63.327,0.0,TRUE,pass
rds_oseg_rge_rc_0130433_sgn_signal_003315_rc_0130433_sgn_signal_003625_rc_0130433_signal_003625_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,63.327,63.327,0.0,TRUE,pass
rds_oseg_rge_rc_0130433_sgn_signal_003625_rc_0130433_sgn_signal_003269_rc_0130433_signal_003625_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,19,TRUE,TRUE,TRUE,TRUE,TRUE,922.923,922.923,0.0,TRUE,pass
rds_oseg_rge_rc_0130433_sgn_signal_003625_rc_0130433_sgn_signal_003269_rc_0130433_signal_003625_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,19,TRUE,TRUE,TRUE,TRUE,TRUE,922.923,922.923,0.0,TRUE,pass
rds_oseg_rge_rc_0130450_rn_313847_12_90500_82_sgn_signal_001601_rc_0130450_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,4,TRUE,TRUE,TRUE,TRUE,TRUE,173.82,173.82,0.0,TRUE,pass
rds_oseg_rge_rc_0130450_rn_313847_12_90500_82_sgn_signal_001601_rc_0130450_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,4,TRUE,TRUE,TRUE,TRUE,TRUE,173.82,173.82,0.0,TRUE,pass
rds_oseg_rge_rc_0130450_sgn_signal_001601_rc_0130450_rn_313785_85_90414_00_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,4,TRUE,TRUE,TRUE,TRUE,TRUE,176.282,176.282,0.0,TRUE,pass
rds_oseg_rge_rc_0130450_sgn_signal_001601_rc_0130450_rn_313785_85_90414_00_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,4,TRUE,TRUE,TRUE,TRUE,TRUE,176.282,176.282,0.0,TRUE,pass
rds_oseg_rge_rc_0130453_rn_173562_94_242959_71_sgn_signal_002301_rc_0130453_signal_002301_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,67,TRUE,TRUE,TRUE,TRUE,TRUE,3348.136,3348.136,0.0,TRUE,pass
rds_oseg_rge_rc_0130453_rn_173562_94_242959_71_sgn_signal_002301_rc_0130453_signal_002301_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,67,TRUE,TRUE,TRUE,TRUE,TRUE,3348.136,3348.136,0.0,TRUE,pass
rds_oseg_rge_rc_0130499_rn_183369_12_249790_18_sgn_signal_002286_rc_0130499_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,5,TRUE,TRUE,TRUE,TRUE,TRUE,211.406,211.406,0.0,TRUE,pass
rds_oseg_rge_rc_0130499_rn_183369_12_249790_18_sgn_signal_002286_rc_0130499_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,5,TRUE,TRUE,TRUE,TRUE,TRUE,211.406,211.406,0.0,TRUE,pass
rds_oseg_rge_rc_0130515_sgn_signal_003800_rc_0130515_sgn_signal_003876_rc_0130515_signal_003876_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,67,TRUE,TRUE,TRUE,TRUE,TRUE,3338.101,3338.101,0.0,TRUE,pass
rds_oseg_rge_rc_0130515_sgn_signal_003875_rc_0130515_rn_275936_35_114706_56_signal_003875_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,150,TRUE,TRUE,TRUE,TRUE,TRUE,7469.785,7469.785,0.0,TRUE,pass
rds_oseg_rge_rc_0130515_sgn_signal_003875_rc_0130515_rn_275936_35_114706_56_signal_003875_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,150,TRUE,TRUE,TRUE,TRUE,TRUE,7469.785,7469.785,0.0,TRUE,pass
rds_oseg_rge_rc_0130515_sgn_signal_003876_rc_0130515_sgn_signal_003878_rc_0130515_signal_003876_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,61,TRUE,TRUE,TRUE,TRUE,TRUE,3004.989,3004.989,0.0,TRUE,pass
rds_oseg_rge_rc_0130515_sgn_signal_003878_rc_0130515_sgn_signal_003875_rc_0130515_signal_003875_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,714.287,714.287,0.0,TRUE,pass
rds_oseg_rge_rc_0130560_sgn_signal_000165_rc_0130560_sgn_signal_000164_rc_0130560_signal_000165_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1380.851,1380.851,0.0,TRUE,pass
rds_oseg_rge_rc_0130560_sgn_signal_000165_rc_0130560_sgn_signal_000164_rc_0130560_signal_000165_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1380.851,1380.851,0.0,TRUE,pass
rds_oseg_rge_rc_0130560_sgn_signal_002683_rc_0130560_sgn_signal_000165_rc_0130560_signal_000165_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,775.445,775.445,0.0,TRUE,pass
rds_oseg_rge_rc_0130560_sgn_signal_002683_rc_0130560_sgn_signal_000165_rc_0130560_signal_000165_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,775.445,775.445,0.0,TRUE,pass
rds_oseg_rge_rc_0130561_rn_83419_67_68536_29_sgn_signal_001795_rc_0130561_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,52,TRUE,TRUE,TRUE,TRUE,TRUE,2550.616,2550.616,0.0,TRUE,pass
rds_oseg_rge_rc_0130561_rn_83419_67_68536_29_sgn_signal_001795_rc_0130561_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,52,TRUE,TRUE,TRUE,TRUE,TRUE,2550.616,2550.616,0.0,TRUE,pass
rds_oseg_rge_rc_0130561_sgn_signal_001795_rc_0130561_rn_83630_12_69308_88_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,93.081,93.081,0.0,TRUE,pass
rds_oseg_rge_rc_0130561_sgn_signal_001795_rc_0130561_rn_83630_12_69308_88_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,93.081,93.081,0.0,TRUE,pass
rds_oseg_rge_rc_0130582_rn_243336_65_152218_36_sgn_signal_002469_rc_0130582_signal_002469_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,93.068,93.068,0.0,TRUE,pass
rds_oseg_rge_rc_0130582_rn_243336_65_152218_36_sgn_signal_002469_rc_0130582_signal_002469_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,93.068,93.068,0.0,TRUE,pass
rds_oseg_rge_rc_0130582_sgn_signal_002469_rc_0130582_rn_243382_71_152173_99_signal_002469_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,3,TRUE,TRUE,TRUE,TRUE,TRUE,116.888,116.888,0.0,TRUE,pass
rds_oseg_rge_rc_0130582_sgn_signal_002469_rc_0130582_rn_243382_71_152173_99_signal_002469_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,3,TRUE,TRUE,TRUE,TRUE,TRUE,116.888,116.888,0.0,TRUE,pass
rds_oseg_rge_rc_0130616_sgn_signal_003316_rc_0130616_sgn_signal_003554_rc_0130616_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,5,TRUE,TRUE,TRUE,TRUE,TRUE,202.19,202.19,0.0,TRUE,pass
rds_oseg_rge_rc_0130616_sgn_signal_003316_rc_0130616_sgn_signal_003554_rc_0130616_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,5,TRUE,TRUE,TRUE,TRUE,TRUE,202.19,202.19,0.0,TRUE,pass
rds_oseg_rge_rc_0130616_sgn_signal_003362_rc_0130616_sgn_signal_003310_rc_0130616_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1390.301,1390.301,0.0,TRUE,pass
rds_oseg_rge_rc_0130616_sgn_signal_003362_rc_0130616_sgn_signal_003310_rc_0130616_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1390.301,1390.301,0.0,TRUE,pass
rds_oseg_rge_rc_0130616_sgn_signal_003554_rc_0130616_sgn_signal_003320_rc_0130616_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,782.514,782.514,0.0,TRUE,pass
rds_oseg_rge_rc_0130616_sgn_signal_003554_rc_0130616_sgn_signal_003320_rc_0130616_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,782.514,782.514,0.0,TRUE,pass
rds_oseg_rge_rc_0130620_rn_139705_41_223940_72_sgn_signal_001784_rc_0130620_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1379.789,1379.789,0.0,TRUE,pass
rds_oseg_rge_rc_0130620_rn_139705_41_223940_72_sgn_signal_001784_rc_0130620_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,28,TRUE,TRUE,TRUE,TRUE,TRUE,1379.789,1379.789,0.0,TRUE,pass
rds_oseg_rge_rc_0130629_sgn_signal_001459_rc_0130629_sgn_signal_003136_rc_0130629_signal_003136_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,27,TRUE,TRUE,TRUE,TRUE,TRUE,1343.624,1343.624,0.0,TRUE,pass
rds_oseg_rge_rc_0130629_sgn_signal_001486_rc_0130629_sgn_signal_002693_rc_0130629_signal_001486_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,762.926,762.926,0.0,TRUE,pass
rds_oseg_rge_rc_0130629_sgn_signal_001486_rc_0130629_sgn_signal_002693_rc_0130629_signal_002693_02_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,762.926,762.926,0.0,TRUE,pass
rds_oseg_rge_rc_0130629_sgn_signal_002622_rc_0130629_sgn_signal_001486_rc_0130629_signal_001486_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,46,TRUE,TRUE,TRUE,TRUE,TRUE,2269.24,2269.24,0.0,TRUE,pass
rds_oseg_rge_rc_0130629_sgn_signal_002693_rc_0130629_sgn_signal_001459_rc_0130629_signal_002693_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,25,TRUE,TRUE,TRUE,TRUE,TRUE,1245.028,1245.028,0.0,TRUE,pass
rds_oseg_rge_rc_0130629_sgn_signal_002693_rc_0130629_sgn_signal_001459_rc_0130629_signal_002693_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,25,TRUE,TRUE,TRUE,TRUE,TRUE,1245.028,1245.028,0.0,TRUE,pass
rds_oseg_rge_rc_0130629_sgn_signal_003136_rc_0130629_sgn_signal_001458_rc_0130629_signal_003136_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,27,TRUE,TRUE,TRUE,TRUE,TRUE,1314.519,1314.519,0.0,TRUE,pass
rds_oseg_rge_rc_0130651_rn_178258_86_323773_46_sgn_signal_000674_rc_0130651_signal_000674_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,23,TRUE,TRUE,TRUE,TRUE,TRUE,1135.05,1135.05,0.0,TRUE,pass
rds_oseg_rge_rc_0130651_sgn_signal_000674_rc_0130651_rn_179016_20_323398_53_signal_000674_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,33,TRUE,TRUE,TRUE,TRUE,TRUE,1637.652,1637.652,0.0,TRUE,pass
rds_oseg_rge_rc_0130673_rn_92139_03_146354_19_sgn_signal_001868_rc_0130673_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,790.085,790.085,0.0,TRUE,pass
rds_oseg_rge_rc_0130673_rn_92139_03_146354_19_sgn_signal_001868_rc_0130673_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,16,TRUE,TRUE,TRUE,TRUE,TRUE,790.085,790.085,0.0,TRUE,pass
rds_oseg_rge_rc_0130673_sgn_signal_001868_rc_0130673_rn_92037_83_146944_17_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,24,TRUE,TRUE,TRUE,TRUE,TRUE,1188.595,1188.595,0.0,TRUE,pass
rds_oseg_rge_rc_0130673_sgn_signal_001868_rc_0130673_rn_92037_83_146944_17_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,24,TRUE,TRUE,TRUE,TRUE,TRUE,1188.595,1188.595,0.0,TRUE,pass
rds_oseg_rge_rc_0130680_rn_32473_21_142070_62_sgn_signal_002194_rc_0130680_signal_002194_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,4,TRUE,TRUE,TRUE,TRUE,TRUE,190.645,190.645,0.0,TRUE,pass
rds_oseg_rge_rc_0130680_sgn_signal_002194_rc_0130680_rn_32261_78_142134_93_signal_002194_01_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,11,TRUE,TRUE,TRUE,TRUE,TRUE,534.412,534.412,0.0,TRUE,pass
rds_oseg_rge_rc_0130706_sgn_signal_003297_rc_0130706_sgn_signal_003600_rc_0130706_signal_003600_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,71.59,71.59,0.0,TRUE,pass
rds_oseg_rge_rc_0130706_sgn_signal_003297_rc_0130706_sgn_signal_003600_rc_0130706_signal_003600_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,2,TRUE,TRUE,TRUE,TRUE,TRUE,71.59,71.59,0.0,TRUE,pass
rds_oseg_rge_rc_0130706_sgn_signal_003569_rc_0130706_sgn_signal_003297_rc_0130706_signal_003569_01_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,8,TRUE,TRUE,TRUE,TRUE,TRUE,399.87,399.87,0.0,TRUE,pass
rds_oseg_rge_rc_0130706_sgn_signal_003570_rc_0130706_sgn_signal_003569_rc_0130706_signal_003569_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,11,TRUE,TRUE,TRUE,TRUE,TRUE,546.264,546.264,0.0,TRUE,pass
rds_oseg_rge_rc_0130706_sgn_signal_003570_rc_0130706_sgn_signal_003569_rc_0130706_signal_003569_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,11,TRUE,TRUE,TRUE,TRUE,TRUE,546.264,546.264,0.0,TRUE,pass
rds_oseg_rge_rc_0130706_sgn_signal_003614_rc_0130706_rn_288490_93_111503_77_signal_003614_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,6,TRUE,TRUE,TRUE,TRUE,TRUE,291.088,291.088,0.0,TRUE,pass
rds_oseg_rge_rc_0130706_sgn_signal_003614_rc_0130706_rn_288490_93_111503_77_signal_003614_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,6,TRUE,TRUE,TRUE,TRUE,TRUE,291.088,291.088,0.0,TRUE,pass
rds_oseg_rge_rc_0130719_rn_117222_61_323685_66_sgn_signal_002406_rc_0130719_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,274,TRUE,TRUE,TRUE,TRUE,TRUE,13668.613,13668.613,0.0,TRUE,pass
rds_oseg_rge_rc_0130719_rn_117222_61_323685_66_sgn_signal_002406_rc_0130719_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,274,TRUE,TRUE,TRUE,TRUE,TRUE,13668.613,13668.613,0.0,TRUE,pass
rds_oseg_rge_rc_0130719_sgn_signal_002405_rc_0130719_rn_123536_93_323846_67_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,143,TRUE,TRUE,TRUE,TRUE,TRUE,7121.302,7121.302,0.0,TRUE,pass
rds_oseg_rge_rc_0130719_sgn_signal_002405_rc_0130719_rn_123536_93_323846_67_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,143,TRUE,TRUE,TRUE,TRUE,TRUE,7121.302,7121.302,0.0,TRUE,pass
rds_oseg_rge_rc_0130719_sgn_signal_002406_rc_0130719_sgn_signal_002405_rc_0130719_undivided_centerline_a_to_b,prototype_usable,reference_to_anchor,downstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,710.299,710.299,0.0,TRUE,pass
rds_oseg_rge_rc_0130719_sgn_signal_002406_rc_0130719_sgn_signal_002405_rc_0130719_undivided_centerline_b_to_a,prototype_usable,anchor_to_reference,upstream_of_reference_signal,15,TRUE,TRUE,TRUE,TRUE,TRUE,710.299,710.299,0.0,TRUE,pass
rds_oseg_rge_rc_0130752_rn_18990_84_64502_95_sgn_signal_001851_rc_0130752_signal_001851_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,150,TRUE,TRUE,TRUE,TRUE,TRUE,7452.8,7452.8,0.0,TRUE,pass
rds_oseg_rge_rc_0130752_rn_18990_84_64502_95_sgn_signal_001851_rc_0130752_signal_001851_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,150,TRUE,TRUE,TRUE,TRUE,TRUE,7452.8,7452.8,0.0,TRUE,pass
rds_oseg_rge_rc_0130752_sgn_signal_001851_rc_0130752_rn_26618_76_64586_14_signal_001851_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,352,TRUE,TRUE,TRUE,TRUE,TRUE,17583.399,17583.399,0.0,TRUE,pass
rds_oseg_rge_rc_0130752_sgn_signal_001851_rc_0130752_rn_26618_76_64586_14_signal_001851_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,352,TRUE,TRUE,TRUE,TRUE,TRUE,17583.399,17583.399,0.0,TRUE,pass
rds_oseg_rge_rc_0130766_sgn_signal_001646_rc_0130766_rn_175743_65_325001_18_signal_001646_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,17,TRUE,TRUE,TRUE,TRUE,TRUE,829.312,829.312,0.0,TRUE,pass
rds_oseg_rge_rc_0130766_sgn_signal_001646_rc_0130766_rn_175743_65_325001_18_signal_001646_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,17,TRUE,TRUE,TRUE,TRUE,TRUE,829.312,829.312,0.0,TRUE,pass
rds_oseg_rge_rc_0130766_sgn_signal_001647_rc_0130766_sgn_signal_001646_rc_0130766_signal_001646_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,65,TRUE,TRUE,TRUE,TRUE,TRUE,3249.702,3249.702,0.0,TRUE,pass
rds_oseg_rge_rc_0130766_sgn_signal_001647_rc_0130766_sgn_signal_001646_rc_0130766_signal_001646_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,65,TRUE,TRUE,TRUE,TRUE,TRUE,3249.702,3249.702,0.0,TRUE,pass
rds_oseg_rge_rc_0130788_sgn_signal_002474_rc_0130788_sgn_signal_002517_rc_0130788_signal_002517_01_a_to_b,excluded_or_review,reference_to_anchor,downstream_of_reference_signal,167,TRUE,TRUE,TRUE,TRUE,TRUE,8316.427,8316.427,0.0,TRUE,pass
rds_oseg_rge_rc_0130788_sgn_signal_002474_rc_0130788_sgn_signal_002517_rc_0130788_signal_002517_01_b_to_a,excluded_or_review,anchor_to_reference,upstream_of_reference_signal,167,TRUE,TRUE,TRUE,TRUE,TRUE,8316.427,8316.427,0.0,TRUE,pass
